service_id,date,exception_type
000293,20220120,1
000293,20220121,1
000293,20220122,1
000293,20220124,1
000293,20220125,1
000293,20220126,1
000293,20220127,1
000293,20220128,1
000293,20220129,1
000293,20220130,1
000293,20220131,1
000293,20220201,1
000293,20220202,1
000293,20220203,1
000293,20220204,1
000293,20220205,1
000293,20220206,1
000293,20220207,1
000293,20220208,1
000293,20220209,1
000293,20220210,1
000293,20220211,1
000293,20220212,1
000293,20220213,1
000293,20220214,1
000293,20220215,1
000293,20220216,1
000293,20220217,1
000293,20220218,1
000293,20220219,1
000293,20220220,1
000293,20220221,1
000293,20220222,1
000293,20220223,1
000293,20220224,1
000294,20220117,1
000294,20220118,1
000294,20220119,1
000294,20220120,1
000294,20220121,1
000294,20220124,1
000294,20220125,1
000294,20220126,1
000294,20220127,1
000294,20220128,1
000295,20211213,1
000295,20211214,1
000295,20211215,1
000295,20211216,1
000295,20211217,1
000295,20211220,1
000295,20211221,1
000295,20211222,1
000295,20211223,1
000295,20211224,1
000295,20211227,1
000295,20211228,1
000295,20211229,1
000295,20211230,1
000295,20211231,1
000295,20220103,1
000295,20220104,1
000295,20220105,1
000295,20220106,1
000295,20220107,1
000295,20220110,1
000295,20220111,1
000295,20220112,1
000295,20220113,1
000295,20220114,1
000295,20220131,1
000295,20220201,1
000295,20220202,1
000295,20220203,1
000295,20220204,1
000295,20220207,1
000295,20220208,1
000295,20220209,1
000295,20220210,1
000295,20220211,1
000295,20220214,1
000295,20220215,1
000295,20220216,1
000295,20220217,1
000295,20220218,1
000295,20220221,1
000295,20220222,1
000295,20220223,1
000295,20220224,1
000296,20211127,1
000296,20211128,1
000297,20211130,1
000297,20211201,1
000297,20211202,1
000297,20211203,1
000297,20211204,1
000297,20211207,1
000297,20211208,1
000297,20211209,1
000297,20211210,1
000297,20211211,1
000298,20220121,1
000299,20220117,1
000300,20220128,1
000301,20220118,1
000301,20220119,1
000301,20220120,1
000301,20220124,1
000301,20220125,1
000301,20220126,1
000301,20220127,1
000302,20211220,1
000302,20211221,1
000302,20211222,1
000302,20211223,1
000302,20211227,1
000302,20211228,1
000302,20211229,1
000302,20211230,1
000302,20220103,1
000302,20220104,1
000302,20220105,1
000302,20220106,1
000302,20220110,1
000302,20220111,1
000302,20220112,1
000302,20220113,1
000303,20211217,1
000303,20220204,1
000303,20220211,1
000303,20220218,1
000304,20211213,1
000304,20211214,1
000304,20211215,1
000304,20211216,1
000304,20220131,1
000304,20220201,1
000304,20220202,1
000304,20220203,1
000304,20220214,1
000304,20220215,1
000304,20220216,1
000304,20220217,1
000305,20211212,1
000305,20211218,1
000305,20211219,1
000305,20211225,1
000305,20211226,1
000305,20220101,1
000305,20220102,1
000305,20220108,1
000305,20220109,1
000305,20220115,1
000305,20220116,1
000305,20220122,1
000305,20220130,1
000305,20220205,1
000305,20220206,1
000305,20220212,1
000305,20220213,1
000305,20220219,1
000305,20220220,1
000306,20211224,1
000306,20211231,1
000306,20220107,1
000306,20220114,1
000307,20220207,1
000307,20220208,1
000307,20220209,1
000307,20220210,1
000308,20211129,1
000308,20211130,1
000308,20211201,1
000308,20211202,1
000308,20211206,1
000308,20211207,1
000308,20211208,1
000308,20211209,1
000309,20211212,1
000309,20211213,1
000309,20211214,1
000309,20211215,1
000309,20211216,1
000309,20211217,1
000309,20211219,1
000309,20211220,1
000309,20211221,1
000309,20211222,1
000309,20211223,1
000309,20211224,1
000309,20211226,1
000309,20211227,1
000309,20211228,1
000309,20211229,1
000309,20211230,1
000309,20211231,1
000309,20220102,1
000309,20220103,1
000309,20220104,1
000309,20220105,1
000309,20220106,1
000309,20220107,1
000309,20220109,1
000309,20220110,1
000309,20220111,1
000309,20220112,1
000309,20220113,1
000309,20220114,1
000309,20220116,1
000309,20220117,1
000309,20220118,1
000309,20220119,1
000309,20220120,1
000309,20220121,1
000309,20220124,1
000309,20220125,1
000309,20220126,1
000309,20220127,1
000309,20220128,1
000309,20220130,1
000309,20220131,1
000309,20220201,1
000309,20220202,1
000309,20220203,1
000309,20220204,1
000309,20220206,1
000309,20220207,1
000309,20220208,1
000309,20220209,1
000309,20220210,1
000309,20220211,1
000309,20220213,1
000309,20220214,1
000309,20220215,1
000309,20220216,1
000309,20220217,1
000309,20220218,1
000309,20220220,1
000309,20220221,1
000309,20220222,1
000309,20220223,1
000309,20220224,1
000310,20211125,1
000310,20211126,1
000310,20211129,1
000310,20211130,1
000310,20211201,1
000310,20211202,1
000310,20211203,1
000310,20211206,1
000310,20211207,1
000310,20211208,1
000310,20211209,1
000310,20211210,1
000310,20211211,1
000311,20211212,1
000311,20211218,1
000311,20211219,1
000311,20211224,1
000311,20211225,1
000311,20211226,1
000311,20211227,1
000311,20211228,1
000311,20211229,1
000311,20211230,1
000311,20211231,1
000311,20220101,1
000311,20220102,1
000311,20220103,1
000311,20220104,1
000311,20220105,1
000311,20220106,1
000311,20220107,1
000311,20220108,1
000311,20220109,1
000311,20220110,1
000311,20220111,1
000311,20220112,1
000311,20220113,1
000311,20220114,1
000311,20220115,1
000311,20220116,1
000311,20220117,1
000311,20220118,1
000311,20220119,1
000311,20220120,1
000311,20220121,1
000311,20220122,1
000311,20220124,1
000311,20220125,1
000311,20220126,1
000311,20220127,1
000311,20220128,1
000311,20220129,1
000311,20220130,1
000311,20220131,1
000311,20220201,1
000311,20220202,1
000311,20220203,1
000311,20220204,1
000311,20220205,1
000311,20220206,1
000311,20220207,1
000311,20220208,1
000311,20220209,1
000311,20220210,1
000311,20220211,1
000311,20220212,1
000311,20220213,1
000311,20220214,1
000311,20220215,1
000311,20220216,1
000311,20220217,1
000311,20220218,1
000311,20220219,1
000311,20220220,1
000311,20220221,1
000311,20220222,1
000311,20220223,1
000311,20220224,1
000312,20211213,1
000312,20211214,1
000312,20211215,1
000312,20211216,1
000312,20211217,1
000312,20211220,1
000312,20211221,1
000312,20211222,1
000312,20211223,1
000313,20211125,1
000313,20211126,1
000313,20211211,1
000314,20211213,1
000314,20211214,1
000314,20211215,1
000314,20211216,1
000314,20211217,1
000314,20211220,1
000314,20211221,1
000314,20211222,1
000314,20211223,1
000314,20211224,1
000314,20211227,1
000314,20211228,1
000314,20211229,1
000314,20211230,1
000314,20211231,1
000314,20220103,1
000314,20220104,1
000314,20220105,1
000314,20220106,1
000314,20220107,1
000314,20220110,1
000314,20220111,1
000314,20220112,1
000314,20220113,1
000314,20220114,1
000314,20220117,1
000314,20220118,1
000314,20220119,1
000314,20220120,1
000314,20220121,1
000314,20220124,1
000314,20220126,1
000314,20220127,1
000314,20220128,1
000314,20220131,1
000314,20220201,1
000314,20220202,1
000314,20220203,1
000314,20220204,1
000314,20220207,1
000314,20220208,1
000314,20220209,1
000314,20220210,1
000314,20220211,1
000314,20220214,1
000314,20220215,1
000314,20220216,1
000314,20220217,1
000314,20220218,1
000314,20220221,1
000314,20220222,1
000314,20220223,1
000314,20220224,1
000315,20220125,1
000316,20220118,1
000316,20220119,1
000316,20220120,1
000316,20220121,1
000317,20211214,1
000317,20211215,1
000317,20211216,1
000317,20211217,1
000317,20211218,1
000317,20211221,1
000317,20211222,1
000317,20211223,1
000317,20211224,1
000317,20211225,1
000317,20211228,1
000317,20211229,1
000317,20211230,1
000317,20211231,1
000317,20220101,1
000317,20220104,1
000317,20220105,1
000317,20220106,1
000317,20220107,1
000317,20220108,1
000317,20220111,1
000317,20220112,1
000317,20220113,1
000317,20220114,1
000317,20220115,1
000317,20220122,1
000317,20220125,1
000317,20220126,1
000317,20220127,1
000317,20220128,1
000317,20220129,1
000317,20220201,1
000317,20220202,1
000317,20220203,1
000317,20220204,1
000317,20220205,1
000317,20220208,1
000317,20220209,1
000317,20220210,1
000317,20220211,1
000317,20220212,1
000317,20220215,1
000317,20220216,1
000317,20220217,1
000317,20220218,1
000317,20220219,1
000317,20220222,1
000317,20220223,1
000317,20220224,1
000318,20211206,1
000318,20211207,1
000318,20211208,1
000318,20211209,1
000318,20211210,1
000318,20211211,1
000319,20211125,1
000319,20211126,1
000319,20211127,1
000319,20211128,1
000319,20211129,1
000319,20211130,1
000319,20211201,1
000319,20211202,1
000319,20211203,1
000319,20211204,1
000319,20211205,1
000320,20211218,1
000320,20211225,1
000320,20220101,1
000320,20220108,1
000320,20220109,1
000320,20220115,1
000320,20220116,1
000320,20220122,1
000320,20220123,1
000320,20220129,1
000320,20220130,1
000320,20220205,1
000320,20220212,1
000320,20220219,1
000321,20211212,1
000321,20211219,1
000321,20211226,1
000321,20220102,1
000321,20220206,1
000321,20220213,1
000321,20220220,1
000322,20211212,1
000322,20211213,1
000322,20211214,1
000322,20211215,1
000322,20211216,1
000322,20211217,1
000322,20211218,1
000322,20211219,1
000322,20211220,1
000322,20211221,1
000322,20211222,1
000322,20211223,1
000322,20211224,1
000322,20211225,1
000322,20211226,1
000322,20211227,1
000322,20211228,1
000322,20211229,1
000322,20211230,1
000322,20211231,1
000322,20220101,1
000322,20220103,1
000322,20220104,1
000322,20220105,1
000322,20220106,1
000322,20220107,1
000322,20220108,1
000322,20220109,1
000322,20220110,1
000322,20220111,1
000322,20220112,1
000322,20220113,1
000322,20220114,1
000322,20220115,1
000322,20220116,1
000322,20220117,1
000322,20220118,1
000322,20220119,1
000322,20220120,1
000322,20220121,1
000322,20220122,1
000322,20220123,1
000322,20220124,1
000322,20220125,1
000322,20220126,1
000322,20220127,1
000322,20220128,1
000322,20220129,1
000322,20220130,1
000322,20220131,1
000322,20220201,1
000322,20220202,1
000322,20220203,1
000322,20220204,1
000322,20220205,1
000322,20220206,1
000322,20220207,1
000322,20220208,1
000322,20220209,1
000322,20220210,1
000322,20220211,1
000322,20220212,1
000322,20220213,1
000322,20220214,1
000322,20220215,1
000322,20220216,1
000322,20220217,1
000322,20220218,1
000322,20220219,1
000322,20220220,1
000322,20220221,1
000322,20220222,1
000322,20220223,1
000322,20220224,1
000323,20211212,1
000323,20211218,1
000323,20211219,1
000323,20211225,1
000323,20220101,1
000323,20220102,1
000323,20220108,1
000323,20220109,1
000323,20220115,1
000323,20220116,1
000323,20220122,1
000323,20220123,1
000323,20220129,1
000323,20220130,1
000323,20220205,1
000323,20220206,1
000323,20220212,1
000323,20220213,1
000323,20220219,1
000323,20220220,1
000324,20211213,1
000324,20211214,1
000324,20211215,1
000324,20211216,1
000324,20211217,1
000324,20211218,1
000324,20211220,1
000324,20211221,1
000324,20211222,1
000324,20211223,1
000324,20211224,1
000324,20211225,1
000324,20211227,1
000324,20211228,1
000324,20211229,1
000324,20211230,1
000324,20211231,1
000324,20220101,1
000324,20220103,1
000324,20220104,1
000324,20220105,1
000324,20220106,1
000324,20220107,1
000324,20220108,1
000324,20220110,1
000324,20220111,1
000324,20220112,1
000324,20220113,1
000324,20220114,1
000324,20220115,1
000324,20220117,1
000324,20220118,1
000324,20220119,1
000324,20220120,1
000324,20220121,1
000324,20220122,1
000324,20220124,1
000324,20220125,1
000324,20220126,1
000324,20220127,1
000324,20220128,1
000324,20220129,1
000324,20220131,1
000324,20220201,1
000324,20220202,1
000324,20220203,1
000324,20220204,1
000324,20220205,1
000324,20220207,1
000324,20220208,1
000324,20220209,1
000324,20220210,1
000324,20220211,1
000324,20220212,1
000324,20220214,1
000324,20220215,1
000324,20220216,1
000324,20220217,1
000324,20220218,1
000324,20220219,1
000325,20211212,1
000325,20211213,1
000325,20211214,1
000325,20211215,1
000325,20211216,1
000325,20211217,1
000325,20211218,1
000325,20211219,1
000325,20211220,1
000325,20211221,1
000325,20211222,1
000325,20211223,1
000325,20211224,1
000325,20211225,1
000325,20211227,1
000325,20211228,1
000325,20211229,1
000325,20211230,1
000325,20211231,1
000325,20220101,1
000325,20220102,1
000325,20220103,1
000325,20220104,1
000325,20220105,1
000325,20220106,1
000325,20220107,1
000325,20220108,1
000325,20220109,1
000325,20220110,1
000325,20220111,1
000325,20220112,1
000325,20220113,1
000325,20220114,1
000325,20220115,1
000325,20220116,1
000325,20220117,1
000325,20220118,1
000325,20220119,1
000325,20220120,1
000325,20220121,1
000325,20220122,1
000325,20220123,1
000325,20220124,1
000325,20220125,1
000325,20220126,1
000325,20220127,1
000325,20220128,1
000325,20220129,1
000325,20220130,1
000325,20220131,1
000325,20220201,1
000325,20220202,1
000325,20220203,1
000325,20220204,1
000325,20220205,1
000325,20220206,1
000325,20220207,1
000325,20220208,1
000325,20220209,1
000325,20220210,1
000325,20220211,1
000325,20220212,1
000325,20220213,1
000325,20220214,1
000325,20220215,1
000325,20220216,1
000325,20220217,1
000325,20220218,1
000325,20220219,1
000325,20220220,1
000325,20220221,1
000325,20220222,1
000325,20220223,1
000325,20220224,1
000326,20211213,1
000326,20211214,1
000326,20211215,1
000326,20211216,1
000326,20211217,1
000326,20211220,1
000326,20211221,1
000326,20211222,1
000326,20211223,1
000326,20211224,1
000326,20211227,1
000326,20211228,1
000326,20211229,1
000326,20211230,1
000326,20211231,1
000327,20220103,1
000327,20220104,1
000327,20220105,1
000327,20220106,1
000327,20220107,1
000327,20220110,1
000327,20220111,1
000327,20220112,1
000327,20220113,1
000327,20220114,1
000327,20220117,1
000327,20220118,1
000327,20220119,1
000327,20220120,1
000327,20220121,1
000327,20220124,1
000327,20220125,1
000327,20220126,1
000327,20220127,1
000327,20220128,1
000327,20220131,1
000327,20220201,1
000327,20220202,1
000327,20220203,1
000327,20220204,1
000327,20220207,1
000327,20220208,1
000327,20220209,1
000327,20220210,1
000327,20220211,1
000327,20220214,1
000327,20220215,1
000327,20220216,1
000327,20220217,1
000327,20220218,1
000327,20220221,1
000327,20220222,1
000327,20220223,1
000327,20220224,1
000328,20220103,1
000328,20220104,1
000328,20220105,1
000328,20220106,1
000328,20220107,1
000328,20220108,1
000328,20220109,1
000328,20220110,1
000328,20220111,1
000328,20220112,1
000328,20220113,1
000328,20220114,1
000328,20220115,1
000328,20220116,1
000328,20220117,1
000328,20220118,1
000328,20220119,1
000328,20220120,1
000328,20220121,1
000328,20220122,1
000328,20220123,1
000328,20220124,1
000328,20220125,1
000328,20220126,1
000328,20220127,1
000328,20220128,1
000328,20220129,1
000328,20220130,1
000328,20220131,1
000328,20220201,1
000328,20220202,1
000328,20220203,1
000328,20220204,1
000328,20220205,1
000328,20220206,1
000328,20220207,1
000328,20220208,1
000328,20220209,1
000328,20220210,1
000328,20220211,1
000328,20220212,1
000328,20220213,1
000328,20220214,1
000328,20220215,1
000328,20220216,1
000328,20220217,1
000328,20220218,1
000328,20220219,1
000328,20220220,1
000328,20220221,1
000328,20220222,1
000328,20220223,1
000328,20220224,1
000329,20211212,1
000329,20211213,1
000329,20211214,1
000329,20211215,1
000329,20211216,1
000329,20211217,1
000329,20211218,1
000329,20211219,1
000329,20211220,1
000329,20211221,1
000329,20211222,1
000329,20211223,1
000329,20211224,1
000329,20211225,1
000329,20211226,1
000329,20211227,1
000329,20211228,1
000329,20211229,1
000329,20211230,1
000329,20211231,1
000329,20220101,1
000329,20220102,1
000330,20211212,1
000330,20211218,1
000330,20211219,1
000330,20211225,1
000330,20211226,1
000330,20220101,1
000330,20220102,1
000331,20220108,1
000331,20220109,1
000331,20220115,1
000331,20220116,1
000331,20220122,1
000331,20220123,1
000331,20220129,1
000331,20220130,1
000331,20220205,1
000331,20220206,1
000331,20220212,1
000331,20220213,1
000331,20220219,1
000331,20220220,1
000332,20211212,1
000332,20211213,1
000332,20211214,1
000332,20211215,1
000332,20211216,1
000332,20211219,1
000332,20211220,1
000332,20211221,1
000332,20211222,1
000332,20211223,1
000332,20211226,1
000332,20211227,1
000332,20211228,1
000332,20211229,1
000332,20211230,1
000332,20220102,1
000333,20220103,1
000333,20220104,1
000333,20220105,1
000333,20220106,1
000333,20220109,1
000333,20220110,1
000333,20220111,1
000333,20220112,1
000333,20220113,1
000333,20220116,1
000333,20220117,1
000333,20220118,1
000333,20220119,1
000333,20220120,1
000333,20220123,1
000333,20220124,1
000333,20220125,1
000333,20220126,1
000333,20220127,1
000333,20220130,1
000333,20220131,1
000333,20220201,1
000333,20220202,1
000333,20220203,1
000333,20220206,1
000333,20220207,1
000333,20220208,1
000333,20220209,1
000333,20220210,1
000333,20220213,1
000333,20220214,1
000333,20220215,1
000333,20220216,1
000333,20220217,1
000333,20220220,1
000333,20220221,1
000333,20220222,1
000333,20220223,1
000333,20220224,1
000334,20220107,1
000334,20220108,1
000334,20220114,1
000334,20220115,1
000334,20220121,1
000334,20220122,1
000334,20220128,1
000334,20220129,1
000334,20220204,1
000334,20220205,1
000334,20220211,1
000334,20220212,1
000334,20220218,1
000334,20220219,1
000335,20211126,1
000335,20211127,1
000335,20211129,1
000335,20211130,1
000335,20211201,1
000335,20211202,1
000335,20211203,1
000335,20211204,1
000335,20211206,1
000335,20211207,1
000335,20211208,1
000335,20211209,1
000335,20211210,1
000335,20211211,1
000336,20211212,1
000336,20211219,1
000336,20211226,1
000336,20220102,1
000336,20220109,1
000336,20220220,1
000337,20220116,1
000337,20220117,1
000337,20220118,1
000337,20220119,1
000337,20220120,1
000337,20220123,1
000337,20220124,1
000337,20220125,1
000337,20220126,1
000337,20220127,1
000337,20220130,1
000337,20220131,1
000337,20220201,1
000337,20220202,1
000337,20220203,1
000337,20220206,1
000337,20220207,1
000337,20220208,1
000337,20220209,1
000337,20220210,1
000337,20220213,1
000337,20220214,1
000337,20220215,1
000337,20220216,1
000337,20220217,1
000338,20211213,1
000338,20211214,1
000338,20211215,1
000338,20211216,1
000338,20211217,1
000338,20211218,1
000338,20211220,1
000338,20211221,1
000338,20211222,1
000338,20211223,1
000338,20211224,1
000338,20211225,1
000338,20211227,1
000338,20211228,1
000338,20211229,1
000338,20211230,1
000338,20211231,1
000338,20220101,1
000338,20220103,1
000338,20220104,1
000338,20220105,1
000338,20220106,1
000338,20220107,1
000338,20220108,1
000338,20220110,1
000338,20220111,1
000338,20220112,1
000338,20220113,1
000338,20220114,1
000338,20220115,1
000338,20220121,1
000338,20220122,1
000338,20220128,1
000338,20220129,1
000338,20220204,1
000338,20220205,1
000338,20220211,1
000338,20220212,1
000338,20220218,1
000338,20220219,1
000338,20220221,1
000338,20220222,1
000338,20220223,1
000338,20220224,1
000339,20211126,1
000339,20211127,1
000339,20211128,1
000339,20211129,1
000339,20211130,1
000339,20211201,1
000339,20211202,1
000339,20211203,1
000339,20211204,1
000339,20211205,1
000339,20211206,1
000339,20211207,1
000339,20211208,1
000339,20211209,1
000339,20211210,1
000339,20211211,1
000340,20211212,1
000340,20211213,1
000340,20211214,1
000340,20211215,1
000340,20211216,1
000340,20211217,1
000340,20211218,1
000340,20211219,1
000340,20211220,1
000340,20211221,1
000340,20211222,1
000340,20211223,1
000340,20211224,1
000340,20211225,1
000340,20211226,1
000340,20211227,1
000340,20211228,1
000340,20211229,1
000340,20211230,1
000340,20211231,1
000340,20220101,1
000340,20220102,1
000340,20220103,1
000340,20220104,1
000340,20220105,1
000340,20220106,1
000340,20220107,1
000340,20220108,1
000340,20220109,1
000340,20220110,1
000340,20220111,1
000340,20220112,1
000340,20220113,1
000340,20220114,1
000340,20220115,1
000340,20220121,1
000340,20220122,1
000340,20220128,1
000340,20220129,1
000340,20220204,1
000340,20220205,1
000340,20220211,1
000340,20220212,1
000340,20220218,1
000340,20220219,1
000340,20220220,1
000340,20220221,1
000340,20220222,1
000340,20220223,1
000340,20220224,1
000341,20211212,1
000341,20211213,1
000341,20211214,1
000341,20211215,1
000341,20211216,1
000341,20211217,1
000341,20211218,1
000341,20211219,1
000341,20211220,1
000341,20211221,1
000341,20211222,1
000341,20211223,1
000341,20211224,1
000341,20211225,1
000341,20211226,1
000341,20211227,1
000341,20211228,1
000341,20211229,1
000341,20211230,1
000341,20211231,1
000341,20220101,1
000341,20220102,1
000341,20220103,1
000341,20220104,1
000341,20220105,1
000341,20220106,1
000341,20220107,1
000341,20220108,1
000341,20220109,1
000341,20220110,1
000341,20220111,1
000341,20220112,1
000341,20220113,1
000341,20220114,1
000341,20220115,1
000341,20220116,1
000341,20220122,1
000341,20220123,1
000341,20220129,1
000341,20220130,1
000341,20220205,1
000341,20220206,1
000341,20220212,1
000341,20220213,1
000341,20220219,1
000341,20220220,1
000341,20220221,1
000341,20220222,1
000341,20220223,1
000341,20220224,1
000342,20211125,1
000342,20211126,1
000342,20211127,1
000342,20211128,1
000342,20211129,1
000342,20211130,1
000342,20211201,1
000342,20211202,1
000342,20211203,1
000342,20211204,1
000342,20211205,1
000342,20211206,1
000342,20211207,1
000342,20211208,1
000342,20211209,1
000342,20211210,1
000343,20211212,1
000343,20211213,1
000343,20211214,1
000343,20211215,1
000343,20211216,1
000343,20211217,1
000343,20211219,1
000343,20211220,1
000343,20211221,1
000343,20211222,1
000343,20211223,1
000343,20211224,1
000343,20211226,1
000343,20211228,1
000343,20211229,1
000343,20211230,1
000343,20211231,1
000343,20220102,1
000343,20220103,1
000343,20220104,1
000343,20220105,1
000343,20220106,1
000343,20220107,1
000343,20220109,1
000343,20220110,1
000343,20220111,1
000343,20220112,1
000343,20220113,1
000343,20220114,1
000343,20220116,1
000343,20220117,1
000343,20220118,1
000343,20220119,1
000343,20220120,1
000343,20220121,1
000343,20220123,1
000343,20220124,1
000343,20220125,1
000343,20220126,1
000343,20220127,1
000343,20220128,1
000343,20220130,1
000343,20220131,1
000343,20220201,1
000343,20220202,1
000343,20220203,1
000343,20220204,1
000343,20220206,1
000343,20220207,1
000343,20220208,1
000343,20220209,1
000343,20220210,1
000343,20220211,1
000343,20220213,1
000343,20220214,1
000343,20220215,1
000343,20220216,1
000343,20220217,1
000343,20220218,1
000343,20220220,1
000343,20220221,1
000343,20220222,1
000343,20220223,1
000343,20220224,1
000344,20211125,1
000344,20211126,1
000344,20211127,1
000344,20211129,1
000344,20211203,1
000344,20211204,1
000344,20211206,1
000344,20211207,1
000344,20211208,1
000344,20211209,1
000344,20211210,1
000344,20211211,1
000345,20211128,1
000345,20211130,1
000345,20211201,1
000345,20211202,1
000345,20211205,1
000346,20211125,1
000346,20211126,1
000346,20211127,1
000346,20211128,1
000346,20211204,1
000346,20211205,1
000346,20211211,1
000347,20220207,1
000347,20220208,1
000347,20220209,1
000347,20220210,1
000347,20220214,1
000347,20220215,1
000347,20220216,1
000347,20220217,1
000348,20211213,1
000348,20211214,1
000348,20211215,1
000348,20211216,1
000348,20211218,1
000348,20211220,1
000348,20211221,1
000348,20211222,1
000348,20211223,1
000348,20211225,1
000348,20211227,1
000348,20211228,1
000348,20211229,1
000348,20211230,1
000348,20220101,1
000348,20220103,1
000348,20220104,1
000348,20220105,1
000348,20220106,1
000348,20220108,1
000348,20220110,1
000348,20220111,1
000348,20220112,1
000348,20220113,1
000348,20220115,1
000348,20220117,1
000348,20220118,1
000348,20220119,1
000348,20220120,1
000348,20220122,1
000348,20220124,1
000348,20220125,1
000348,20220126,1
000348,20220127,1
000348,20220129,1
000348,20220131,1
000348,20220201,1
000348,20220202,1
000348,20220203,1
000348,20220205,1
000348,20220212,1
000348,20220219,1
000348,20220221,1
000348,20220222,1
000348,20220223,1
000348,20220224,1
000349,20211213,1
000349,20211214,1
000349,20211215,1
000349,20211216,1
000349,20211217,1
000349,20211220,1
000349,20211221,1
000349,20211222,1
000349,20211223,1
000349,20211227,1
000349,20211228,1
000349,20211229,1
000349,20211230,1
000349,20220103,1
000349,20220104,1
000349,20220105,1
000349,20220106,1
000349,20220107,1
000349,20220110,1
000349,20220111,1
000349,20220112,1
000349,20220113,1
000349,20220114,1
000349,20220117,1
000349,20220118,1
000349,20220119,1
000349,20220120,1
000349,20220121,1
000349,20220124,1
000349,20220125,1
000349,20220126,1
000349,20220127,1
000349,20220128,1
000349,20220131,1
000349,20220201,1
000349,20220202,1
000349,20220203,1
000349,20220204,1
000349,20220207,1
000349,20220208,1
000349,20220209,1
000349,20220210,1
000349,20220211,1
000349,20220214,1
000349,20220215,1
000349,20220216,1
000349,20220217,1
000349,20220218,1
000349,20220221,1
000349,20220222,1
000349,20220223,1
000349,20220224,1
000350,20211224,1
000350,20211231,1
000351,20211125,1
000351,20211126,1
000351,20211127,1
000351,20211128,1
000351,20211129,1
000351,20211130,1
000351,20211201,1
000351,20211202,1
000351,20211203,1
000351,20211204,1
000351,20211206,1
000351,20211207,1
000351,20211208,1
000351,20211209,1
000351,20211210,1
000351,20211211,1
000352,20211212,1
000352,20211213,1
000352,20211214,1
000352,20211215,1
000352,20211216,1
000352,20211217,1
000352,20211218,1
000352,20211219,1
000352,20211220,1
000352,20211221,1
000352,20211222,1
000352,20211223,1
000352,20211224,1
000352,20211225,1
000352,20211226,1
000352,20211227,1
000352,20211228,1
000352,20211229,1
000352,20211230,1
000352,20211231,1
000352,20220101,1
000352,20220102,1
000352,20220103,1
000352,20220104,1
000352,20220105,1
000352,20220106,1
000352,20220107,1
000352,20220108,1
000352,20220109,1
000352,20220110,1
000352,20220111,1
000352,20220112,1
000352,20220113,1
000352,20220114,1
000352,20220115,1
000352,20220116,1
000352,20220117,1
000352,20220118,1
000352,20220119,1
000352,20220120,1
000352,20220121,1
000352,20220122,1
000352,20220123,1
000352,20220124,1
000352,20220125,1
000352,20220126,1
000352,20220127,1
000352,20220128,1
000352,20220129,1
000352,20220130,1
000352,20220131,1
000352,20220201,1
000352,20220202,1
000352,20220203,1
000352,20220204,1
000352,20220205,1
000352,20220206,1
000352,20220207,1
000352,20220208,1
000352,20220209,1
000352,20220210,1
000352,20220211,1
000352,20220213,1
000352,20220214,1
000352,20220215,1
000352,20220216,1
000352,20220217,1
000352,20220218,1
000352,20220219,1
000352,20220220,1
000352,20220221,1
000352,20220222,1
000352,20220223,1
000352,20220224,1
000353,20220212,1
000354,20211212,1
000354,20211213,1
000354,20211214,1
000354,20211215,1
000354,20211216,1
000354,20211217,1
000354,20211218,1
000354,20211219,1
000354,20211220,1
000354,20211221,1
000354,20211222,1
000354,20211223,1
000354,20211224,1
000354,20211225,1
000354,20211226,1
000354,20211227,1
000354,20211228,1
000354,20211229,1
000354,20211230,1
000354,20211231,1
000354,20220101,1
000354,20220102,1
000354,20220103,1
000354,20220104,1
000354,20220105,1
000354,20220106,1
000354,20220107,1
000354,20220108,1
000354,20220109,1
000354,20220110,1
000354,20220111,1
000354,20220112,1
000354,20220113,1
000354,20220114,1
000354,20220115,1
000354,20220116,1
000354,20220117,1
000354,20220118,1
000354,20220119,1
000354,20220120,1
000354,20220121,1
000354,20220122,1
000354,20220123,1
000354,20220124,1
000354,20220125,1
000354,20220126,1
000354,20220127,1
000354,20220128,1
000354,20220129,1
000354,20220130,1
000354,20220131,1
000354,20220201,1
000354,20220202,1
000354,20220203,1
000354,20220204,1
000354,20220205,1
000354,20220206,1
000354,20220207,1
000354,20220208,1
000354,20220209,1
000354,20220210,1
000354,20220211,1
000354,20220212,1
000354,20220213,1
000354,20220214,1
000354,20220215,1
000354,20220216,1
000354,20220217,1
000354,20220218,1
000354,20220220,1
000354,20220221,1
000354,20220222,1
000354,20220223,1
000354,20220224,1
000355,20211212,1
000355,20211213,1
000355,20211214,1
000355,20211215,1
000355,20211216,1
000355,20211217,1
000355,20211218,1
000355,20211219,1
000355,20211220,1
000355,20211221,1
000355,20211222,1
000355,20211223,1
000355,20211224,1
000355,20211225,1
000355,20211226,1
000355,20211227,1
000355,20211228,1
000355,20211229,1
000355,20211230,1
000355,20211231,1
000355,20220101,1
000355,20220102,1
000355,20220103,1
000355,20220104,1
000355,20220105,1
000355,20220106,1
000355,20220107,1
000355,20220108,1
000355,20220109,1
000355,20220110,1
000355,20220111,1
000355,20220112,1
000355,20220113,1
000355,20220114,1
000355,20220115,1
000355,20220116,1
000355,20220117,1
000355,20220118,1
000355,20220119,1
000355,20220120,1
000355,20220121,1
000355,20220122,1
000355,20220123,1
000355,20220124,1
000355,20220125,1
000355,20220126,1
000355,20220127,1
000355,20220128,1
